id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
2060129,3 blocks to Capitol - Great Neighborhood- Gorgeous Patio - Walkable Vibrant Area - Blazing Wifi -Veteran owned small business since 1997,10292686,Capitol Hill Stay,,"Capitol Hill, Lincoln Park",38.89068,-77.00155,Entire home/apt,169,31,25,2022-06-18,0.28,18,337,1,
2089771,Corporate Fully Furnished Studio in Dupont Circle,10666699,Cedric,,"West End, Foggy Bottom, GWU",38.9076,-77.04689,Entire home/apt,93,31,35,2022-01-02,0.31,1,0,0,
2097166,Comfort & Charm in Georgetown - 3BD,3073728,Julia,,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",38.90632,-77.08163,Entire home/apt,331,5,102,2023-02-25,0.93,4,49,16,"Hosted License: 5007242201000571
Unhosted License: 5007262201000572"
2098615,Cozy Pied-à-Terre @ Union Inn,6027536,Freddie,,"Union Station, Stanton Park, Kingman Park",38.9042,-77.00228,Entire home/apt,167,2,143,2023-03-09,1.29,2,33,12,Exempt
2111965,Large bedroom in Cozy brick house,9354986,Jonathon,,"Takoma, Brightwood, Manor Park",38.96725,-77.02451,Private room,66,1,19,2023-03-10,0.19,5,334,5,Hosted License: 5007242201001133
2115421,"Nice room for rent on 18th st, few mins to Dupont",315148,John,,"Dupont Circle, Connecticut Avenue/K Street",38.90645,-77.03694,Private room,55,31,9,2022-01-23,0.47,38,234,0,
2137730,Fun cheerful apt in heart of DC,10285421,Medea,,"Union Station, Stanton Park, Kingman Park",38.90012,-76.99736,Private room,60,31,9,2020-04-13,0.14,1,0,0,
2141766,Stylish suite in DC,10930361,Kim,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92317,-77.00073,Entire home/apt,112,2,389,2023-03-18,3.48,1,53,56,Hosted License: 5007242201000951
2187594,1 BR Corporate/Vacation Apartment,11154497,Stephen,,"Brightwood Park, Crestwood, Petworth",38.95356,-77.03007,Entire home/apt,69,7,148,2023-02-28,1.38,1,279,16,Hosted License: 5007242201001413
2198232,Secure Deluxe Room,11190236,Ruben,,"Brightwood Park, Crestwood, Petworth",38.94465,-77.01808,Private room,75,2,212,2023-03-06,1.94,1,50,7,Hosted License: 5007242201002192
2241084,Gem of a townhouse near Dupont Circle/ Georgetown,11418968,Reehana,,"Georgetown, Burleith/Hillandale",38.90912,-77.05487,Entire home/apt,195,31,97,2022-03-29,1.19,1,0,1,
2241400,"Modern, central studio with it all!",774839,Nazgol And Jed,,"Shaw, Logan Circle",38.9136,-77.02838,Entire home/apt,125,10,67,2022-12-31,0.60,1,196,5,Exempt
2257433,Dreamy 1Bed/1.5Bath +Parking,3574033,Grace,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9244,-77.03576,Entire home/apt,149,31,58,2022-07-20,0.54,6,40,2,
2257488,"Dream loft, quiet in the city + Parking",3574033,Grace,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92462,-77.03426,Entire home/apt,172,31,145,2022-11-17,1.40,6,267,11,
2259215,Dream Penthouse + Parking. Walk Everywhere!,3574033,Grace,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9252,-77.03629,Entire home/apt,173,5,164,2022-08-13,1.55,6,135,1,Hosted License: 5007242201002687
2263350,Renovated Condo in the Heart of DuPont Circle- 2 blks to Metro,17633,Charlotte,,"Dupont Circle, Connecticut Avenue/K Street",38.90887,-77.04234,Entire home/apt,120,31,93,2022-05-20,0.86,35,245,2,
2277705,Charming Lincoln Park Apartment!,11630609,Steven And Stephanie,,"Capitol Hill, Lincoln Park",38.8892,-76.98778,Entire home/apt,146,3,333,2023-03-04,3.01,1,135,55,Hosted License: 5007242201000882
2304761,Lovely private room close to Dupont circle,315148,John,,"Dupont Circle, Connecticut Avenue/K Street",38.91496,-77.0425,Private room,55,31,10,2022-05-15,0.13,38,262,1,
2308259,Beautiful 2 bedroom apt. in Georgetown,11788216,Samia,,"Georgetown, Burleith/Hillandale",38.90538,-77.06741,Entire home/apt,185,3,122,2023-02-26,1.11,1,29,24,Hosted License: 5007242201002328
2308761,Stylish Basement w/ parking at amazing location!,11771833,Gonzalo,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.87859,-77.02019,Entire home/apt,149,2,129,2020-02-29,1.19,2,0,0,Hosted License: 5007242201001118
2318183,Guest Suite in Columbia Heights-Noel's Place,8041566,Chris,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93443,-77.03307,Entire home/apt,100,2,41,2022-03-27,0.39,1,106,1,Unhosted License: 5007262201000406
2343987,Bedroom in Capitol Hill row-house,11970274,Michael,,"Union Station, Stanton Park, Kingman Park",38.89689,-76.99644,Private room,75,2,421,2023-03-17,3.81,1,142,49,Hosted License: 5007242201000899
2346018,Your Own Historic Row House Suite,11980555,Natasha,,"Dupont Circle, Connecticut Avenue/K Street",38.9037,-77.04855,Entire home/apt,165,31,410,2022-06-08,3.75,9,0,22,
2365726,One Bedroom for Rent in Rowhouse,6355960,Matthew,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.9171,-77.00075,Private room,59,1,107,2023-03-12,0.98,3,329,26,Hosted License: 5007242201000672
2371799,Lux 2 Bedroom near White House w/wifi,9419684,Churchill,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.899914,-77.03313,Entire home/apt,413,31,14,2017-02-17,0.13,32,359,0,
2380536,Spacious 1BR in Capitol Hill,12161205,Terry,,"Capitol Hill, Lincoln Park",38.882431,-76.992867,Entire home/apt,111,31,124,2022-06-09,1.13,1,199,8,
2466942,Cozy Colonial N Convenient Location,12615669,Susanne,,"Colonial Village, Shepherd Park, North Portal Estates",38.98661,-77.03505,Private room,140,7,55,2022-10-08,0.51,1,343,1,Hosted License: 5007242201000377
2468252,Basement apartment-great location,4690322,Erdal,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92398,-77.0312,Entire home/apt,114,31,19,2020-04-12,0.18,1,365,0,
2476761,Blazing WIFI - 3 blocks to Capitol - Gorgeous East Capitol Street - Private Patio-Walkable Area - Veteran Owned Small Business,10292686,Capitol Hill Stay,,"Capitol Hill, Lincoln Park",38.89013,-77.00026,Entire home/apt,120,31,70,2023-02-28,0.83,18,338,6,
2477325,Bedroom in NW DC,11559071,Alex,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.90641,-77.01277,Private room,89,2,281,2023-03-16,2.56,4,140,29,Hosted License: 5007242201001647
2477330,Cool small bedroom: most cntrl part of DC,11559071,Alex,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90588,-77.01133,Private room,88,2,290,2023-03-14,2.64,4,342,36,Hosted License: 5007242201001647
2479145,Sunny Studio in elegant area of DC,3311328,Darilla,,"Friendship Heights, American University Park, Tenleytown",38.9499,-77.09267,Entire home/apt,59,120,2,2016-08-06,0.02,2,322,0,
2483191,Private room with single bed for solo guest,1569728,V,,"Mayfair, Hillbrook, Mahaning Heights",38.90038,-76.94362,Private room,46,31,28,2023-03-12,0.26,3,364,19,
2889743,Bright Capitol Hill 2 bdrm on metro,13410248,Lora,,"Capitol Hill, Lincoln Park",38.88152,-77.0003,Entire home/apt,215,4,14,2022-12-28,0.13,2,7,1,Unhosted License: 5007262201001073
2897706,Affordable Luxury Master EnSuite Capitol Hill,13743641,Eric,,"Union Station, Stanton Park, Kingman Park",38.89259,-76.99799,Private room,98,1,186,2020-03-09,1.74,8,0,0,Exempt
2919216,Executive renovated 3br/3b row house,14692970,Marina,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92986,-77.04207,Entire home/apt,370,3,64,2022-10-01,0.61,7,119,1,Unhosted License: 5007262201000939
2964999,Dupont Adams Morgan Townhouse Long term,5487930,Mark,,"Dupont Circle, Connecticut Avenue/K Street",38.91435,-77.04064,Private room,135,28,17,2022-05-08,0.17,19,248,1,Hosted License: 5007242000000005
3011894,1BR Condo w/Loft in Adam's Morgan,5488431,Michell,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92098,-77.03805,Entire home/apt,95,31,13,2022-04-18,0.13,1,0,2,
3103276,Attractive 2 Twin Beds Near Capitol,14275599,Heather,,"Capitol Hill, Lincoln Park",38.88488,-76.98904,Private room,59,2,565,2023-03-02,5.27,3,168,56,Hosted License: 5007242201001047
3136813,Location! Charming 1BR in hottest  part of DC,15059128,Richard,,"Shaw, Logan Circle",38.90982,-77.03225,Entire home/apt,171,3,257,2023-03-11,3.47,1,30,52,Hosted License: 5007242201001034
3175218,The Urban Sanctuary - Professionally Cleaned!,5968774,Tracy & Curtis,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93345,-77.02832,Entire home/apt,100,2,287,2023-03-09,3.03,1,80,48,Hosted License: 5007242201001593
3199232,Capitol Hill Boutique Stay feat. Washington Post,16213289,Glenn,,"Union Station, Stanton Park, Kingman Park",38.89267,-76.9939,Entire home/apt,145,2,69,2023-03-14,0.66,1,277,47,Hosted License: 5007242201001198
3201115,"Comfy 1 br apt near H St, Gallaudet & Union Market",14139251,S,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90353,-76.99023,Entire home/apt,77,2,338,2023-02-28,3.17,1,281,28,Hosted License: 5007242201001093
3237702,Modern urban oasis: near metro+free Parking+wifi,7737475,Amaya,,"Brookland, Brentwood, Langdon",38.91963,-76.98146,Private room,60,31,5,2022-12-24,0.05,2,89,1,
3317645,Capitol Hill luxury English basment,16750072,Meseret,,"Union Station, Stanton Park, Kingman Park",38.90501,-76.99994,Entire home/apt,150,2,541,2023-03-03,5.14,1,304,48,Hosted License: 5007242201001013
3410285,Downtown DC rowhouse for families,16633492,N.,,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",38.92569,-77.05502,Entire home/apt,600,31,1,2021-06-06,0.05,1,0,0,
3457199,DOWNTOWN Luxury Apt,5845658,Alden,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89962,-77.01599,Entire home/apt,179,180,5,2014-10-02,0.05,1,365,0,
3544432,"Sunny ground floor Apt-pet friendly, free parking",10327823,James And Nicole,,"Union Station, Stanton Park, Kingman Park",38.89407,-76.97545,Entire home/apt,106,7,32,2022-11-05,0.44,1,278,7,Hosted License: 5007242201000435
3601131,Beautiful Upper Level 1BR in Downtown DC,14448941,Tushara,,"Shaw, Logan Circle",38.90708,-77.02728,Entire home/apt,152,2,133,2023-03-10,1.37,1,237,40,"Hosted License: 5007242201000913
Unhosted License: 5007262201000914"
3604624,Charming furnished studio - metro,17818537,Joanne,,"Friendship Heights, American University Park, Tenleytown",38.94285,-77.07665,Entire home/apt,95,31,97,2022-10-12,1.00,1,85,10,
3633359,Comfortable Studio Apartment,5047005,Terry & Mark,,"Capitol View, Marshall Heights, Benning Heights",38.88296,-76.941,Entire home/apt,79,2,320,2023-03-09,6.03,1,112,85,Hosted License: 5007242201000215
3635540,Capitol Hill family friendly for 4 w/ full kitchen,18332074,Dawn,,"Capitol Hill, Lincoln Park",38.88426,-76.97856,Entire home/apt,118,3,158,2023-03-10,1.62,1,55,31,Hosted License: 5007242201000554
3645740,U St/Admo/DuPont Beauty + Deck,13242517,Jamie,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91936,-77.03817,Entire home/apt,147,2,12,2023-01-02,0.11,1,5,2,Unhosted License: 5007262201002483
3651862,Charming Studio Apartment,18466625,Lamar,,"Georgetown, Burleith/Hillandale",38.91356,-77.06409,Entire home/apt,143,2,254,2023-02-22,3.21,1,134,37,Hosted License: 5007242201000631
3674676,1 Bedroom and Private Bathroom- Available-,18657916,Zachary,,"Capitol Hill, Lincoln Park",38.88901,-76.96991,Private room,125,1,0,,,4,361,0,"Hosted License: 5007242201000759
Unhosted License: 5007262201000760"
3698666,Small Room w/Full size bed,15185851,Erica,,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",38.89239,-76.91329,Private room,45,90,2,2019-08-03,0.04,2,0,0,
3700395,Comfortably Couch,15185851,Erica,,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",38.8923,-76.91462,Shared room,60,31,0,,,2,0,0,
3760995,Cozy room 20 seconds walk to the Petworth metro.,315148,John,,"Brightwood Park, Crestwood, Petworth",38.93641,-77.02515,Private room,39,31,15,2022-12-05,0.16,38,232,3,
3761001,Lovely Room next to the petworth Metro station,315148,John,,"Brightwood Park, Crestwood, Petworth",38.93712,-77.02311,Private room,35,31,13,2022-09-01,0.13,38,353,2,
3789313,CAPITOL HILL DELIGHT! LINCOLN PARK,4280278,Sara,,"Union Station, Stanton Park, Kingman Park",38.89426,-76.98875,Entire home/apt,120,31,60,2020-08-31,0.58,4,78,0,
3806145,Great location-- historic rowhouse!,320772,Devon,,"Capitol Hill, Lincoln Park",38.88947,-77.00112,Entire home/apt,164,31,104,2022-02-21,1.20,1,0,0,
3810218,1 BR Zen Penthouse,9391057,Jenny,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93014,-77.03819,Entire home/apt,95,31,228,2022-05-12,3.18,2,267,8,
3821808,Private Bed & Bath - All Inclusive,19143862,Louise,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.9166,-77.01353,Private room,98,1,5,2023-03-10,0.05,8,349,1,"Hosted License: 5007242201001151
Unhosted License: 5007262201001152"
3821950,Ideal Double Occupancy Room,19143862,Louise,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91701,-77.01559,Private room,105,1,15,2022-10-29,0.16,8,355,9,Hosted License: 5007242201001151
3822015,Open Style Shared 3 Walls & Divider,19143862,Louise,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91551,-77.01356,Shared room,74,1,5,2022-03-27,0.05,8,365,1,"Hosted License: 5007242201001151
Unhosted License: 5007262201001152"
3822053,Beautiful Super Large Bedroom,19143862,Louise,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91512,-77.01401,Private room,120,1,27,2022-10-12,0.27,8,359,10,Hosted License: 5007242201001151
3851703,Newly renovated attic bedroom,9354986,Jonathon,,"Takoma, Brightwood, Manor Park",38.96849,-77.02665,Private room,75,1,22,2022-12-03,0.22,5,353,3,Hosted License: 5007242201001133
3861766,Patio with Wonderful Apartment!,8354112,Marcy,,"Dupont Circle, Connecticut Avenue/K Street",38.91503,-77.0406,Entire home/apt,145,7,171,2023-02-23,1.64,2,166,10,Hosted License: 5007242201001262
3897112,New apartment in historic row home,476901,David,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91173,-77.00862,Entire home/apt,250,2,86,2023-02-05,0.84,1,152,8,"Hosted License: 5007242201000962
Unhosted License: 5007262201000963"
3898306,"Large Apt in Historic Home, Central, Convention Ct",17633,Charlotte,,"Shaw, Logan Circle",38.90593,-77.02447,Entire home/apt,110,31,93,2022-10-29,0.91,35,276,4,
3907276,Quiet Block in the Middle of It All - Patio! 🔔,20236500,Carl,,"Dupont Circle, Connecticut Avenue/K Street",38.91502,-77.04245,Entire home/apt,126,31,52,2023-02-13,0.51,2,5,8,
3912498,"Outdoor paradise, FREE Prking, metro, Capital Hill",7737475,Amaya,,"Brookland, Brentwood, Langdon",38.92153,-76.98008,Entire home/apt,62,31,23,2022-10-28,0.23,2,49,2,
3914048,"Hidden Gem, Quick Access Downtown!",20224946,Emily,,"Brightwood Park, Crestwood, Petworth",38.94068,-77.02655,Entire home/apt,275,31,9,2015-03-28,0.09,1,363,0,
3964658,Garden Suite Efficiency,20548311,Paul,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91575,-77.00901,Entire home/apt,115,31,599,2022-10-16,5.89,1,190,18,
3996972,Upscale+Kalorama+PRIVATE Balcony+DRIVEWAY Option!,1662757,Gloria,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9139,-77.04834,Entire home/apt,75,31,38,2023-02-07,0.37,4,334,7,
3997598,Georgetown English Basement Apt.,20724798,Jerry,,"Georgetown, Burleith/Hillandale",38.90579,-77.06103,Entire home/apt,250,3,89,2022-10-16,0.87,1,350,7,Hosted License: 5007242201002295
4022565,Dupont Circle Townhouse 3,5487930,Mark,,"Dupont Circle, Connecticut Avenue/K Street",38.91435,-77.04064,Private room,76,28,15,2019-06-09,0.15,19,306,0,Hosted License: 5007242100000005
4024085,"Sunny, Airy Room at Dawn's House",9581687,Dawn,,"Colonial Village, Shepherd Park, North Portal Estates",38.98326,-77.04009,Private room,300,31,22,2019-12-21,0.21,3,358,0,
4025236,Large sunny room at Dawn's House,9581687,Dawn,,"Colonial Village, Shepherd Park, North Portal Estates",38.98452,-77.04007,Private room,300,31,27,2017-08-25,0.26,3,358,0,
4025438,Sunny Room at Dawn's House,9581687,Dawn,,"Colonial Village, Shepherd Park, North Portal Estates",38.9826,-77.04024,Private room,300,31,18,2019-08-25,0.17,3,358,0,
4033904,The District Concierge,20915118,Tracy,,"Takoma, Brightwood, Manor Park",38.95734,-77.01655,Entire home/apt,95,1,28,2023-03-13,1.65,1,149,21,"Hosted License: 5007242201001820
Unhosted License: 5007262201001821"
4054129,"New 1br in Petworth, parking and yard.",7808700,Claudia,,"Brightwood Park, Crestwood, Petworth",38.95877,-77.02372,Entire home/apt,75,31,25,2022-12-11,0.53,1,215,3,
4055607,Capitol Hill 2-BD/1.5-BA - Prime location!,21032851,Liz,,"Capitol Hill, Lincoln Park",38.88949,-76.99161,Entire home/apt,199,3,439,2023-03-17,4.28,1,88,39,Hosted License: 5007242201001760
4083095,Cozy Apt one bedroom Street level in Dupont Circle,21132530,Ed & Jd,,"Dupont Circle, Connecticut Avenue/K Street",38.91367,-77.0424,Entire home/apt,101,3,374,2023-03-04,3.65,1,182,39,Hosted License: 5007242100000005
4085972,Private Home. Northwest DC. Parking. King Bed.,2071346,LaKeisha,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92904,-77.01963,Entire home/apt,81,31,126,2022-08-05,1.23,1,180,17,
4092017,Luxury 1BR Apt | Pool | Gym | Near White house,9419684,Churchill,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.899914,-77.03313,Entire home/apt,279,31,3,2016-03-22,0.03,32,352,0,
4204367,The best room for a solo traveller!,11559071,Alex,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90411,-77.01351,Private room,83,2,254,2023-03-16,2.47,4,323,45,Hosted License: 5007242201001647
4218583,Dupont Circle Townhouse 2,5487930,Mark,,"Dupont Circle, Connecticut Avenue/K Street",38.91435,-77.04064,Private room,95,20,18,2023-02-26,0.18,19,302,3,Hosted License: 5007242100000005
4231934,06. Just the perfect room in SW DC,3672670,Dennis,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.87083,-77.01369,Private room,99,1,448,2023-03-09,4.45,14,170,57,Hosted License: 5007242201000434
4244705,Front Suite(1BD/1BA) *Convention Center/DT/Metro,21506582,Carolina,,"Shaw, Logan Circle",38.91243,-77.021,Private room,112,2,386,2023-03-01,3.75,3,251,79,Hosted License: 5007242201000703
4284144,Dupont 1BR. Spacious & Stylish.,347943,Daniel,,"Dupont Circle, Connecticut Avenue/K Street",38.91424,-77.0371,Entire home/apt,138,3,493,2023-03-02,5.12,2,157,22,Hosted License: 5007242201001682
4286181,Private BR Shared Bath Sunny TH - A,3517743,Kanita,,"Douglas, Shipley Terrace",38.85097,-76.9794,Private room,65,31,22,2023-02-26,0.23,4,261,2,
4301665,New Ground Floor Apt in Historic Row House,17916157,Audrey,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93483,-77.03118,Entire home/apt,123,2,416,2023-03-17,4.07,1,204,54,Hosted License: 5007242201000225
5082818,Enjoy Home of Haitian Fine Art,25859907,Felira,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91619,-77.00279,Entire home/apt,265,2,148,2023-03-14,1.55,2,61,26,Hosted License: 5007242201000875
5089725,Upscale+Private Balcony+Parking Option!,1662757,Gloria,,"Dupont Circle, Connecticut Avenue/K Street",38.91511,-77.042,Entire home/apt,75,31,123,2022-07-31,1.41,4,360,9,
